clean_prefix,patch_prefix,clean_answer,patch_answer,case,be_conjugations_clean,be_conjugations_clean_tok,be_conjugations_patch,be_conjugations_patch_tok,clean_answer_logits,clean_answer_probs,clean_answer_rank,clean_be_conjugations_rank,clean_be_conjugations_logits_diff,clean_be_conjugations_probs,clean_be_conjugations_probs_diff,patch_answer_logits,patch_answer_probs,patch_answer_rank,patch_be_conjugations_rank,patch_be_conjugations_logits_diff,patch_be_conjugations_probs,patch_be_conjugations_probs_diff
The kids that the parent describes,The kid that the parent describes, go, goes,plural_singular, are,708, is,603,23.282073974609375,0.0008348636329174042,65,1,1.4249820709228516,0.18819202482700348,0.14292943477630615,22.92757797241211,0.0007841410115361214,54,1,4.227720260620117,0.14156517386436462,0.13950036466121674
The men that the chefs forgive,The man that the chefs forgive, have, has,plural_plural, are,708, is,603,25.87393569946289,0.012578305788338184,15,0,1.16351318359375,0.1308925747871399,0.09000346064567566,24.756481170654297,0.0047798557206988335,33,3,2.8091049194335938,0.0908966213464737,0.08541928976774216
The woman that the dancers protect,The women that the dancers protect, goes, go,singular_plural, is,603, are,708,22.761310577392578,0.000491347280330956,91,0,2.1229896545410156,0.25983795523643494,0.22874228656291962,23.147506713867188,0.0007682943833060563,70,0,2.6584606170654297,0.3017493188381195,0.28060996532440186
The friend that the skaters inform,The friends that the skaters inform, has, have,singular_plural, is,603, are,708,25.001615524291992,0.0116929542273283,14,3,1.9417362213134766,0.09260731935501099,0.07932236790657043,24.87047576904297,0.013808019459247589,12,3,1.9397621154785156,0.06355943530797958,0.05442352220416069
The athletes that the executives forgive,The athlete that the executives forgive, do, does,plural_plural, are,708, is,603,24.78179168701172,0.003672060091048479,31,0,1.9683799743652344,0.1599949151277542,0.13764634728431702,23.08688735961914,0.0009937930153682828,74,1,1.9999847412109375,0.11460775136947632,0.09909704327583313
The athletes that the chefs inform,The athlete that the chefs inform, have, has,plural_plural, are,708, is,603,24.851566314697266,0.015245969407260418,12,5,2.3817672729492188,0.06051997095346451,0.054928701370954514,24.153522491455078,0.00551844947040081,18,4,1.5193901062011719,0.041691865772008896,0.03256779536604881
The poet that the minister visits,The poets that the minister visits, is, are,singular_singular, is,603, are,708,29.468425750732422,0.42055967450141907,0,0,5.368736267089844,0.42055967450141907,0.4185998737812042,29.492597579956055,0.41760262846946716,0,0,4.12980842590332,0.41760262846946716,0.4108850955963135
The guy that the parent praises,The guys that the parent praises, does, do,singular_singular, is,603, are,708,24.818092346191406,0.0025993790477514267,50,0,3.3055496215820312,0.1589561253786087,0.15312576293945312,25.1750545501709,0.004113707225769758,37,0,1.7840042114257812,0.17402543127536774,0.14479538798332214
The carpenter that the skaters follow,The carpenters that the skaters follow, is, are,singular_plural, is,603, are,708,29.167322158813477,0.27189695835113525,0,0,2.714323043823242,0.27189695835113525,0.25388383865356445,29.22917366027832,0.29978957772254944,0,0,2.4605960845947266,0.29978957772254944,0.27419233322143555
The women that the architect describes,The woman that the architect describes, are, is,plural_singular, are,708, is,603,28.566736221313477,0.1798916608095169,2,2,2.262928009033203,0.1798916608095169,0.16117475926876068,28.02288246154785,0.12786312401294708,2,2,4.974935531616211,0.12786312401294708,0.12697972357273102
The girl that the guard informs,The girls that the guard informs, is, are,singular_singular, is,603, are,708,25.438093185424805,0.017817344516515732,9,9,3.217489242553711,0.017817344516515732,0.017103662714362144,25.68134880065918,0.02106339856982231,9,9,1.2196598052978516,0.02106339856982231,0.01484273187816143
The victims that the skater praises,The victim that the skater praises, have, has,plural_singular, are,708, is,603,26.330230712890625,0.016489321365952492,12,0,2.896181106567383,0.31386110186576843,0.29652538895606995,26.32494354248047,0.0167913306504488,9,1,3.6067981719970703,0.26227259635925293,0.25515487790107727
The lawyer that the architect hates,The lawyers that the architect hates, does, do,singular_singular, is,603, are,708,22.507888793945312,0.0006463066092692316,74,1,5.810813903808594,0.1223648339509964,0.12199835479259491,22.87816619873047,0.0012265959521755576,52,2,0.9179954528808594,0.09791939705610275,0.05881835147738457
The victim that the assistants call,The victims that the assistants call, has, have,singular_plural, is,603, are,708,22.10713768005371,0.0009943896438926458,55,12,2.988588333129883,0.020574023947119713,0.019537948071956635,24.56612777709961,0.00853807758539915,21,2,3.2911605834960938,0.06501305848360062,0.06259388476610184
The carpenters that the assistants visit,The carpenter that the assistants visit, are, is,plural_plural, are,708, is,603,29.416711807250977,0.3775930106639862,0,0,5.272274017333984,0.3775930106639862,0.37565523386001587,29.195592880249023,0.2854526937007904,0,0,2.385101318359375,0.2854526937007904,0.2591682970523834
The man that the skater protects,The men that the skater protects, is, are,singular_singular, is,603, are,708,28.674341201782227,0.22802136838436127,0,0,5.3012237548828125,0.22802136838436127,0.22688457369804382,28.530874252319336,0.19004777073860168,0,0,0.9015636444091797,0.19004777073860168,0.11290083825588226
The athlete that the executive calls,The athletes that the executive calls, goes, go,singular_singular, is,603, are,708,15.243027687072754,7.589231927340734e-07,2179,19,3.2864551544189453,0.004133208654820919,0.003978684078902006,16.934478759765625,4.227169029036304e-06,925,11,3.3267688751220703,0.013641820289194584,0.013151956722140312
The uncles that the executives like,The uncle that the executives like, are, is,plural_plural, are,708, is,603,27.280067443847656,0.06978318840265274,2,2,1.482757568359375,0.06978318840265274,0.05394165217876434,26.965951919555664,0.0549105703830719,2,2,2.8773937225341797,0.0549105703830719,0.05182013288140297
The farmer that the ministers influence,The farmers that the ministers influence, goes, go,singular_plural, is,603, are,708,22.68375587463379,0.0004899603081867099,106,0,1.7063674926757812,0.23319639265537262,0.1908656507730484,22.396739959716797,0.0002887459995690733,132,0,3.9267101287841797,0.2673189342021942,0.2620505094528198
The guy that the skater likes,The guys that the skater likes, has, have,singular_singular, is,603, are,708,27.378366470336914,0.04333138465881348,3,0,5.869510650634766,0.35066157579421997,0.34967121481895447,25.921113967895508,0.007826758548617363,19,2,-0.051898956298828125,0.0951428934931755,-0.005068205296993256
The father that the architect forgives,The fathers that the architect forgives, does, do,singular_singular, is,603, are,708,24.720550537109375,0.0045423624105751514,29,0,4.678606033325195,0.131475031375885,0.1302533745765686,25.319852828979492,0.00804438441991806,20,0,1.7231922149658203,0.18743155896663666,0.15397587418556213
The mothers that the assistants influence,The mother that the assistants influence, go, goes,plural_plural, are,708, is,603,23.750730514526367,0.0013006966328248382,63,0,3.766590118408203,0.3477516770362854,0.3397079110145569,22.30023956298828,0.0003227510896977037,119,0,1.91912841796875,0.1885935515165329,0.16092032194137573
The mother that the minister follows,The mothers that the minister follows, goes, go,singular_singular, is,603, are,708,23.20611572265625,0.0008563917363062501,82,0,4.403278350830078,0.27050337195396423,0.26719316840171814,23.13936424255371,0.000820980581920594,90,0,2.918306350708008,0.24559207260608673,0.23232392966747284
The athlete that the executive praises,The athletes that the executive praises, does, do,singular_singular, is,603, are,708,23.54596519470215,0.0010644614230841398,53,0,4.114721298217773,0.33869996666908264,0.3331688344478607,25.27236557006836,0.004944632761180401,21,0,3.523397445678711,0.2941364347934723,0.2854596972465515
The uncle that the dancers influence,The uncles that the dancers influence, is, are,singular_plural, is,603, are,708,28.799694061279297,0.19931934773921967,0,0,2.342306137084961,0.19931934773921967,0.18016360700130463,29.125986099243164,0.26425930857658386,0,0,2.520235061645508,0.26425930857658386,0.24300210177898407
The mothers that the guard likes,The mother that the guard likes, do, does,plural_singular, are,708, is,603,23.600364685058594,0.001974334241822362,32,1,1.3535175323486328,0.1446051448583603,0.10724930465221405,22.763811111450195,0.0010347911156713963,46,1,5.043735504150391,0.1684095412492752,0.16732336580753326
The kid that the assistants inform,The kids that the assistants inform, does, do,singular_plural, is,603, are,708,20.352800369262695,6.468432547990233e-05,195,8,1.9401512145996094,0.021296510472893715,0.01823658123612404,21.667434692382812,0.00028229854069650173,80,6,2.235555648803711,0.04131246358156204,0.03689480945467949
The singer that the guards call,The singers that the guards call, is, are,singular_plural, is,603, are,708,23.880050659179688,0.006172104738652706,17,17,3.3339385986328125,0.006172104738652706,0.005952054169028997,25.872892379760742,0.028523974120616913,9,9,2.5795021057128906,0.028523974120616913,0.02636152133345604
The fathers that the assistant hates,The father that the assistant hates, are, is,plural_singular, are,708, is,603,28.08983039855957,0.1514216512441635,1,1,1.3559951782226562,0.1514216512441635,0.11240169405937195,28.13949203491211,0.13789470493793488,1,1,5.477115631103516,0.13789470493793488,0.13731811940670013
The farmers that the assistant forgives,The farmer that the assistant forgives, go, goes,plural_singular, are,708, is,603,23.315662384033203,0.0013576033525168896,76,0,1.4565715789794922,0.1621963381767273,0.1243990957736969,24.08070945739746,0.0023757298476994038,47,0,4.686382293701172,0.20670698583126068,0.20480115711688995
The lawyers that the parents forgive,The lawyer that the parents forgive, go, goes,plural_plural, are,708, is,603,22.849130630493164,0.0007437760941684246,89,1,1.0377120971679688,0.09778066724538803,0.06314046680927277,22.33706283569336,0.0003763485583476722,107,0,3.2841720581054688,0.10862738639116287,0.10455694794654846
The girls that the executives influence,The girl that the executives influence, go, goes,plural_plural, are,708, is,603,23.96893882751465,0.001194265321828425,65,0,2.4818038940429688,0.28528892993927,0.2614409625530243,23.22583770751953,0.0005734763108193874,91,0,1.4171161651611328,0.1837465614080429,0.13920417428016663
The man that the dancers protect,The men that the dancers protect, does, do,singular_plural, is,603, are,708,23.512531280517578,0.0010339876171201468,66,0,3.109006881713867,0.24640758335590363,0.23540665209293365,24.964895248413086,0.004758981987833977,28,0,2.52362060546875,0.28894129395484924,0.26577720046043396
The aunts that the assistants follow,The aunt that the assistants follow, go, goes,plural_plural, are,708, is,603,23.32781982421875,0.0010823190677911043,69,0,3.5122337341308594,0.32769033312797546,0.31791526079177856,23.384700775146484,0.0010234999936074018,81,0,2.1511459350585938,0.22753623127937317,0.20106221735477448
The carpenters that the chefs influence,The carpenter that the chefs influence, have, has,plural_plural, are,708, is,603,26.929670333862305,0.02983754500746727,8,0,1.6979942321777344,0.22012799978256226,0.17983350157737732,26.366256713867188,0.022755015641450882,12,0,2.082185745239258,0.19956271350383759,0.17468573153018951
The carpenter that the dancers praise,The carpenters that the dancers praise, does, do,singular_plural, is,603, are,708,24.508960723876953,0.0024600294418632984,33,1,2.9154224395751953,0.21767131984233856,0.2058776468038559,25.012537002563477,0.0041197119280695915,23,1,4.149301528930664,0.2347715049982071,0.23106788098812103
The boy that the chef praises,The boys that the chef praises, has, have,singular_singular, is,603, are,708,26.331295013427734,0.012468555010855198,15,1,4.051504135131836,0.1451045423746109,0.14258027076721191,26.347824096679688,0.012683366425335407,13,0,1.5146121978759766,0.2055756002664566,0.160370871424675
The carpenter that the guard hates,The carpenters that the guard hates, does, do,singular_singular, is,603, are,708,23.40265464782715,0.0011680015595629811,55,0,5.733203887939453,0.1802198439836502,0.17963652312755585,23.01755142211914,0.0007775868871249259,76,2,0.20103836059570312,0.10012800991535187,0.018235214054584503
The boys that the ministers describe,The boy that the ministers describe, go, goes,plural_plural, are,708, is,603,22.678348541259766,0.0006576682208105922,58,1,2.877145767211914,0.16572530567646027,0.15639576315879822,21.846359252929688,0.00033125042682513595,70,1,3.078439712524414,0.1289375126361847,0.12300238758325577
The carpenters that the dancers forgive,The carpenter that the dancers forgive, have, has,plural_plural, are,708, is,603,25.577817916870117,0.011011412367224693,18,1,1.182729721069336,0.100825235247612,0.06992823630571365,25.79631805419922,0.012061746791005135,16,0,2.6078624725341797,0.14722324907779694,0.1363740861415863
The singer that the guards protect,The singers that the guards protect, has, have,singular_plural, is,603, are,708,26.86526870727539,0.0284177977591753,9,0,2.2557735443115234,0.2659457325935364,0.23807662725448608,27.094074249267578,0.03733249381184578,4,0,3.6458587646484375,0.36234191060066223,0.3528851568698883
